beta,X,Gs1,Gs2,Gs3
4006112b8bbd6367,3fc9a485cd7b900a,3fc92c12758ceecf,3f945c05683405c5,3f55d562ca90fb79
4006112b8bbd6367,3fca077d17ef48f6,3fc989876eef389a,3f94f8d984c3cb20,3f56d5071a943bc4
4006112b8bbd6367,3fca6a74626301e2,3fc9e6d24c4dd7c3,3f9597ef304fdcf7,3f57dc4d7634b069
4006112b8bbd6367,3fcacd6bacd6bace,3fca43f273d34f44,3f9639456485e9c1,3f58eb51bff45027
4006112b8bbd6367,3fcb3062f74a73b9,3fcaa0e74bf08f62,3f96dcdb175cf406,3f5a022fcd90fa9b
4006112b8bbd6367,3fcb935a41be2ca4,3fcafdb03b5df2e3,3f9782af3b170914,3f5b210367d69256
4006112b8bbd6367,3fcbf6518c31e58f,3fcb5a4ca91c3bce,3f982ac0be42fdbf,3f5c47e84a712c33
4006112b8bbd6367,3fcc5948d6a59e7b,3fcbb6bbfc758fb7,3f98d50e8bbe314c,3f5d76fa23bf547d
4006112b8bbd6367,3fccbc4021195766,3fcc12fd9cfe7385,3f9981978ab65665,3f5eae5494a469c3
4006112b8bbd6367,3fcd1f376b8d1053,3fcc6f10f296c6d5,3f9a305a9eab4234,3f5fee13305b0e3a
4006112b8bbd6367,3fcd822eb600c93e,3fcccaf5656abec2,3f9ae156a770c170,3f609b28be23d7a6
4006112b8bbd6367,3fcde52600748229,3fcd26aa5df3e050,3f9b948a8130739f,3f61439577e59225
4006112b8bbd6367,3fce481d4ae83b15,3fcd822f44f9fa3d,3f9c49f5046bac47,3f61f05d7a0ab203
4006112b8bbd6367,3fceab14955bf400,3fcddd8383941e5f,3f9d019505fd5a28,3f62a18e71fc28e9
4006112b8bbd6367,3fcf0e0bdfcfaceb,3fce38a683299a7a,3f9dbb69571bf48f,3f63573605dd512c
4006112b8bbd6367,3fcf71032a4365d7,3fce9397ad72f094,3f9e7770c55b6e96,3f641161d4756c25
4006112b8bbd6367,3fcfd3fa74b71ec3,3fceee566c7acec4,3f9f35aa1aaf3069,3f64d01f75192cae
4006112b8bbd6367,3fd01b78df956bd7,3fcf48e22a9f0671,3f9ff6141d6c1689,3f65937c77944dee
4006112b8bbd6367,3fd04cf484cf484d,3fcfa33a5291831a,3fa05c56c8253b82,3f665b866413368e
4006112b8bbd6367,3fd07e702a0924c3,3fcffd5e4f59407f,3fa0beba99341652,3f67284abb0ca87d
4006112b8bbd6367,3fd0afebcf430138,3fd02ba6c629a023,3fa12234dfa55405,3f67f9d6f52b7d6a
4006112b8bbd6367,3fd0e167747cddae,3fd05883ba99bf90,3fa186c4f7708360,3f68d03883387028
4006112b8bbd6367,3fd112e319b6ba24,3fd08545bb02f49f,3fa1ec6a3ac31817,3f69ab7cce03f2f8
4006112b8bbd6367,3fd1445ebef0969a,3fd0b1ec7d97a72b,3fa2532402017c32,3f6a8bb136501306
4006112b8bbd6367,3fd175da642a730f,3fd0de77b8b72a82,3fa2baf1a3c8247b,3f6b70e314ba6935
4006112b8bbd6367,3fd1a75609644f85,3fd10ae722ee36d1,3fa323d274eca7cd,3f6c5b1fb9a61857
4006112b8bbd6367,3fd1d8d1ae9e2bfb,3fd1373a72f76238,3fa38dc5c87ed947,3f6d4a746d25d8d9
4006112b8bbd6367,3fd20a4d53d80870,3fd163715fbb99a7,3fa3f8caefc9e57b,3f6e3eee6ee6124a
4006112b8bbd6367,3fd23bc8f911e4e6,3fd18f8ba052995c,3fa464e13a55728f,3f6f389af61702c1
4006112b8bbd6367,3fd26d449e4bc15c,3fd1bb88ec036520,3fa4d207f5e6c325,3f701bc398ab7a01
4006112b8bbd6367,3fd29ec043859dd2,3fd1e768fa44c02c,3fa5403e6e81dc4c,3f709de0234e3f89
4006112b8bbd6367,3fd2d03be8bf7a48,3fd2132b82bda4cb,3fa5af83ee6aae49,3f7122a9a9906ef6
4006112b8bbd6367,3fd301b78df956bd,3fd23ed03d45bba1,3fa61fd7be26403e,3f71aa26b5a525c4
4006112b8bbd6367,3fd3333333333333,3fd26a56e1e5d2aa,3fa69139247bdebb,3f72345dcd4b395a
40064f061a45b6fa,3f50624dd2f1a9fc,3f50624d5330c9aa,3ea0c6f75f4d07cf,3de6e80faa9e5d2c
40064f061a45b6fa,3f70777cc33387ef,3f707774a80611a9,3ee0f271ae2fedc9,3e474158f6a5ba5b
40064f061a45b6fa,3f7cd66611aaa55f,3f7cd63a88183450,3ef9fcbb775003d8,3e6f39b585baa013
40064f061a45b6fa,3f849aa7b010e168,3f849a682b00dc8a,3f0a885134d11380,3e86c74b2269e9ed
40064f061a45b6fa,3f8aca1c574c7020,3f8ac990b988f080,3f166d3022a5cf43,3e9908950e44c9ce
40064f061a45b6fa,3f907cc87f43ff6b,3f907c4650429bc1,3f20fd1b18b194cc,3ea7579c447b730e
40064f061a45b6fa,3f939482d2e1c6c8,3f9393a8c89081b5,3f27f593c2a34336,3eb38c2d82606942
40064f061a45b6fa,3f96ac3d267f8e24,3f96aaea9e71a2ab,3f300ffb3839207f,3ebe5988caa1356d
40064f061a45b6fa,3f99c3f77a1d5580,3f99c206aadfde00,3f34be1ac2b9c944,3ec64510408d0965
40064f061a45b6fa,3f9cdbb1cdbb1cdb,3f9cd8f7c71410b1,3f3a0520b38ed1a2,3ecf4a17c31b5e16
40064f061a45b6fa,3f9ff36c2158e437,3f9fefb8cc8eabc1,3f3fe5043e91245d,3ed53b7a93e77872
40064f061a45b6fa,3fa185933a7b55ca,3fa183224a902512,3f432eddcc6305c6,3edc035f88c942b2
40064f061a45b6fa,3fa31170644a3978,3fa30e4afd792315,3f46b79dfc37c1da,3ee20d220a3a0e37
40064f061a45b6fa,3fa49d4d8e191d26,3fa49953ec47a72c,3f4a8cbcca8f1bd9,3ee6ced7ae5c049e
40064f061a45b6fa,3fa6292ab7e800d4,3fa6243a8475fccc,3f4eae33d3e29283,3eec559313dd763d
40064f061a45b6fa,3fa7b507e1b6e481,3fa7aefc33b7ad5b,3f518dfe1ab3ba2c,3ef1580aaab0da4b
40064f061a45b6fa,3fa940e50b85c830,3fa9399667fdc99c,3f53eb07468d2d1e,3ef4f68f1642024a
40064f061a45b6fa,3faaccc23554abde,3faac4068f7b329b,3f566e317ce5baf7,3ef90db5eca0bf1c
40064f061a45b6fa,3fac589f5f238f8b,3fac4e4a18a8e249,3f5917788d95da6f,3efda4dd84b2b127
40064f061a45b6fa,3fade47c88f2733a,3fadd85e724a338d,3f5be6d808ed5b59,3f0161b1affe0393
40064f061a45b6fa,3faf7059b2c156e7,3faf62410b7129e0,3f5edc4b3fbacbc3,3f0438520f2c2dd6
40064f061a45b6fa,3fb07e1b6e481d4b,3fb075f7a9c15c37,3f60fbe6a1a9a38f,3f0759fdb8da859a
40064f061a45b6fa,3fb1440a032f8f22,3fb13ab35d1d844e,3f629cac72cd5780,3f0aca6208e68b2a
40064f061a45b6fa,3fb209f8981700f9,3fb1ff5257d8e007,3f6450745c8626ea,3f0e8d2bd7f352bf
40064f061a45b6fa,3fb2cfe72cfe72d0,3fb2c3d3522f2302,3f66173b8861f198,3f115303baa4907b
40064f061a45b6fa,3fb395d5c1e5e4a7,3fb38835048e0417,3f67f0ff00438cdd,3f138c50505af628
40064f061a45b6fa,3fb45bc456cd567e,3fb44c7627975f5c,3f69ddbbae67b364,3f15f451423766f0
40064f061a45b6fa,3fb521b2ebb4c855,3fb51095742357e6,3f6bdd6e5d6a29b3,3f188cdbd77935af
40064f061a45b6fa,3fb5e7a1809c3a2c,3fb5d491a3427923,3f6df013b84b1770,3f1b57c50676325f
40064f061a45b6fa,3fb6ad901583ac03,3fb698696e3fd7db,3f700ad4253a4aa9,3f1e56e1718ce7c9
40064f061a45b6fa,3fb7737eaa6b1dd9,3fb75c1b8ea332cd,3f7127143fe037da,3f20c602b20bb294
40064f061a45b6fa,3fb8396d3f528fb1,3fb81fa6be3312ef,3f724cc8523f0ef1,3f227c8267af4c7f
40064f061a45b6fa,3fb8ff5bd43a0188,3fb8e309b6f6eb34,3f737bee72bc76e7,3f244fd9a3c720e3
40064f061a45b6fa,3fb9c54a6921735e,3fb9a643333937f8,3f74b484a7ff3233,3f2640f20054bd0e
40064f061a45b6fa,3fba8b38fe08e536,3fba6951ed899df6,3f75f688e8f26948,3f2850b4e5bff2a2
40064f061a45b6fa,3fbb512792f0570d,3fbb2c34a0bf08c3,3f7741f91cc90f15,3f2a800b8951c04d
40064f061a45b6fa,3fbc171627d7c8e3,3fbbeeea07f9c8de,3f7896d31b016000,3f2ccfdeebaf8ffc
40064f061a45b6fa,3fbcdd04bcbf3aba,3fbcb170dea5b13e,3f79f514ab687ae1,3f2f4117d756ccb8
40064f061a45b6fa,3fbda2f351a6ac92,3fbd73c7e07c3468,3f7b5cbb861e1428,3f30ea4f6f8c6959
40064f061a45b6fa,3fbe68e1e68e1e69,3fbe35edc98680f8,3f7ccdc553984338,3f3245ae2e4b9e15
40064f061a45b6fa,3fbf2ed07b75903f,3fbef7e1561f9db5,3f7e482faca769d7,3f33b31c376046e3
40064f061a45b6fa,3fbff4bf105d0217,3fbfb9a142f68515,3f7fcbf81a7a35b5,3f35330d7c26a258
40064f061a45b6fa,3fc05d56d2a239f7,3fc03d9626882016,3f80ac8e0b50ddf5,3f36c5f5cf1ea474
40064f061a45b6fa,3fc0c04e1d15f2e2,3fc09e4098e50090,3f8177cc858ad752,3f386c48e32ae365
40064f061a45b6fa,3fc123456789abce,3fc0fecf576d9e7a,3f8247b6291c5663,3f3a267a4acfb8ea
40064f061a45b6fa,3fc1863cb1fd64b9,3fc15f41c12be267,3f831c499b6e55b2,3f3bf4fd77729993
40064f061a45b6fa,3fc1e933fc711da5,3fc1bf973558ef4d,3f83f5857a23bcb3,3f3dd845b899a373
40064f061a45b6fa,3fc24c2b46e4d690,3fc21fcf135e2e86,3f84d3685b1bae72,3f3fd0c63b2b64fa
40064f061a45b6fa,3fc2af2291588f7c,3fc27fe8bad65b8a,3f85b5f0cc73e54c,3f40ef7904576ef2
40064f061a45b6fa,3fc31219dbcc4867,3fc2dfe38b8e8f47,3f869d1d548b1b72,3f42019e0345dd5b
40064f061a45b6fa,3fc3751126400153,3fc33fbee5874b36,3f8788ec72038085,3f431f0b7aa56672
40064f061a45b6fa,3fc3d80870b3ba3e,3fc39f7a28f5840c,3f88795c9bc53be1,3f4447fab7eb5ff9
40064f061a45b6fa,3fc43affbb27732a,3fc3ff14b643ac23,3f896e6c4100fc08,3f457ca4f55e86e8
40064f061a45b6fa,3fc49df7059b2c15,3fc45e8dee12bd74,3f8a6819c93292a3,3f46bd4359b79951
40064f061a45b6fa,3fc500ee500ee501,3fc4bde5313b434e,3f8b666394239da0,3f480a0ef7c21120
40064f061a45b6fa,3fc563e59a829ded,3fc51d19e0ce63a1,3f8c6947f9ee3cf7,3f496340cdfcffd5
40064f061a45b6fa,3fc5c6dce4f656d8,3fc57c2b5e16e7ec,3f8d70c54affd547,3f4ac911c63c0c3b
40064f061a45b6fa,3fc629d42f6a0fc3,3fc5db190a9a45d4,3f8e7cd9d01bdf55,3f4c3bbab5489293
40064f061a45b6fa,3fc68ccb79ddc8af,3fc639e24819a74e,3f8f8d83ca5ec437,3f4dbb745a82e7c2
40064f061a45b6fa,3fc6efc2c451819a,3fc698867892f26c,3f905160b9a06321,3f4f48775f83c029
40064f061a45b6fa,3fc752ba0ec53a85,3fc6f704fe41d0c5,3f90de487e4c7b6b,3f50717e2bdedd78
40064f061a45b6fa,3fc7b5b15938f372,3fc7555d3ba0b674,3f916d7848501c58,3f51459de00f8910
40064f061a45b6fa,3fc818a8a3acac5d,3fc7b38e9369e8a6,3f91feef28fa2787,3f5220b6ff59b816
40064f061a45b6fa,3fc87b9fee206548,3fc81198689883d6,3f9292ac2dcd7cc6,3f5302e5b122f5fe
40064f061a45b6fa,3fc8de9738941e34,3fc86f7a1e698182,3f9328ae60828e43,3f53ec46110195a7
40064f061a45b6fa,3fc9418e8307d71f,3fc8cd33185cbd7c,3f93c0f4c708fb1a,3f54dcf42e8dd65c
40064f061a45b6fa,3fc9a485cd7b900a,3fc92ac2ba35fad6,3f945b7e63893036,3f55d50c0d331cd2
40064f061a45b6fa,3fca077d17ef48f6,3fc9882867fde84e,3f94f84a34660f71,3f56d4a9a401405c
40064f061a45b6fa,3fca6a74626301e2,3fc9e5638603244a,3f959757343e9d08,3f57dbe8dd7decd2
40064f061a45b6fa,3fcacd6bacd6bace,3fca427378db4067,3f9638a459efb354,3f58eae597761950
40064f061a45b6fa,3fcb3062f74a73b9,3fca9f57a563c48b,3f96dc309895bcc1,3f5a01bba2cf942d
40064f061a45b6fa,3fcb935a41be2ca4,3fcafc0f70c33182,3f9781fadf8e7415,3f5b2086c35aa480
40064f061a45b6fa,3fcbf6518c31e58f,3fcb589a406a031f,3f982a021a7aaadf,3f5c4762afa3c15c
40064f061a45b6fa,3fcc5948d6a59e7b,3fcbb4f77a13b1e5,3f98d44531401636,3f5d766b10c55f40
40064f061a45b6fa,3fccbc4021195766,3fcc112683c7b42c,3f9980c3080b219e,3f5eadbb8239d3e8
40064f061a45b6fa,3fcd1f376b8d1053,3fcc6d26c3da7ed4,3f9a2f7a7f50c83a,3f5fed6f91ad50d2
40064f061a45b6fa,3fcd822eb600c93e,3fccc8f7a0ee8564,3f9ae06a73d0740d,3f609ad15f67fa61
40064f061a45b6fa,3fcde52600748229,3fcd249881f539c4,3f9b9391be95e391,3f6143383d93fa56
40064f061a45b6fa,3fce481d4ae83b15,3fcd8008ce300b54,3f9c48ef34fb1561,3f61effa14f1ee17
40064f061a45b6fa,3fceab14955bf400,3fcddb47ed31658f,3f9d0081a8aa3a0a,3f62a1248fd672e7
40064f061a45b6fa,3fcf0e0bdfcfaceb,3fce365546ddae29,3f9dba47e79fac14,3f6356c5513cb5dd
40064f061a45b6fa,3fcf71032a4365d7,3fce9130436c429b,3f9e7640bc2bee1e,3f6410e9f4afb866
40064f061a45b6fa,3fcfd3fa74b71ec3,3fceebd84b687528,3f9f346aecf5af1a,3f64cfa00e33a131
40064f061a45b6fa,3fd01b78df956bd7,3fcf464cc7b28959,3f9ff4c53cfbd4a8,3f6592f52a2f19b2
40064f061a45b6fa,3fd04cf484cf484d,3fcfa08d2180afec,3fa05ba735cbc5c6,3f665af6cd54b851
40064f061a45b6fa,3fd07e702a0924c3,3fcffa98c260022a,3fa0be029a3f2f18,3f6727b2748c776e
40064f061a45b6fa,3fd0afebcf430138,3fd02a378a1abe5c,3fa1217427e2289f,3f67f93594dd3961
40064f061a45b6fa,3fd0e167747cddae,3fd05707c09f7ceb,3fa185fb38ef0323,3f68cf8d9b5659b0
40064f061a45b6fa,3fd112e319b6ba24,3fd083bcba0a157b,3fa1eb9725d17237,3f69aac7ecf94b68
40064f061a45b6fa,3fd1445ebef0969a,3fd0b0562bd3c8ed,3fa252474527a38c,3f6a8af1e6a344ff
40064f061a45b6fa,3fd175da642a730f,3fd0dcd3cba3bc82,3fa2ba0aebc35958,3f6b7018dcf6f9c2
40064f061a45b6fa,3fd1a75609644f85,3fd109354f4f75cf,3fa322e16cab07b3,3f6c5a4a1c46610b
40064f061a45b6fa,3fd1d8d1ae9e2bfb,3fd1357a6cdb565a,3fa38cca191af4e1,3f6d4992e87c8b21
40064f061a45b6fa,3fd20a4d53d80870,3fd161a2da7b16f0,3fa3f7c440865cb1,3f6e3e007d07844d
40064f061a45b6fa,3fd23bc8f911e4e6,3fd18dae4e9242b1,3fa463cf309896d4,3f6f37a00cc24616
40064f061a45b6fa,3fd26d449e4bc15c,3fd1b99c7fb4b1b9,3fa4d0ea35364013,3f701b3f60ef5b47
40064f061a45b6fa,3fd29ec043859dd2,3fd1e56d24a70391,3fa53f14987e6694,3f709d54dee7db28
40064f061a45b6fa,3fd2d03be8bf7a48,3fd2111ff45f193c,3fa5ae4da2cbb911,3f7122170c999e7f
40064f061a45b6fa,3fd301b78df956bd,3fd23cb4a6048ef9,3fa61e949ab5b8ed,3f71a98c71de422d
40064f061a45b6fa,3fd3333333333333,3fd2682af0f135b9,3fa68fe8c511ef5b,3f7233bb920f213b
40068ce0a8ce0a8c,3f50624dd2f1a9fc,3f50624d51ce9326,3ea0c6f75e97ac68,3de6e80faa09cbd6
40068ce0a8ce0a8c,3f70777cc33387ef,3f707774918c61d8,3ee0f271a29f2895,3e474158ed200352
40068ce0a8ce0a8c,3f7cd66611aaa55f,3f7cd63a0f61df13,3ef9fcbb40ebcbda,3e6f39b55e841be8
40068ce0a8ce0a8c,3f849aa7b010e168,3f849a677ae397b5,3f0a8850c36b5a71,3e86c74ae80088e4
40068ce0a8ce0a8c,3f8aca1c574c7020,3f8ac98f3670a372,3f166d2f809cd608,3e990894a1bf2d17
40068ce0a8ce0a8c,3f907cc87f43ff6b,3f907c44e7528674,3f20fd1a5eb8eb12,3ea7579bab2babba
40068ce0a8ce0a8c,3f939482d2e1c6c8,3f9393a66c0ceed4,3f27f59250bc5fba,3eb38c2ccd4e1237
40068ce0a8ce0a8c,3f96ac3d267f8e24,3f96aae6f3e2dea0,3f300ff9ebb6463e,3ebe598751abfa2c
40068ce0a8ce0a8c,3f99c3f77a1d5580,3f99c20149873fbf,3f34be1898315d29,3ec6450edb57ee6a
40068ce0a8ce0a8c,3f9cdbb1cdbb1cdb,3f9cd8f037ed58d7,3f3a051d4aea7389,3ecf4a154d8234da
40068ce0a8ce0a8c,3f9ff36c2158e437,3f9fefae8a519397,3f3fe4ff1f582cab,3ed53b78883176a6
40068ce0a8ce0a8c,3fa185933a7b55ca,3fa1831b8621213d,3f432eda17ade62b,3edc035c499502d5
40068ce0a8ce0a8c,3fa31170644a3978,3fa30e4244d43304,3f46b798c9a8f26b,3ee20d1f8fe619e9
40068ce0a8ce0a8c,3fa49d4d8e191d26,3fa49948e76838ba,3f4a8cb5b1125b98,3ee6ced4059d7a8e
40068ce0a8ce0a8c,3fa6292ab7e800d4,3fa6242cd439874f,3f4eae2a58b0226e,3eec558dd303ac5d
40068ce0a8ce0a8c,3fa7b507e1b6e481,3fa7aeeb71def0ab,3f518df7e55204d9,3ef15806fc971489
40068ce0a8ce0a8c,3fa940e50b85c830,3fa93982272e24f2,3f53eaff483ba863,3ef4f68a0a2c3412
40068ce0a8ce0a8c,3faaccc23554abde,3faac3ee5b401354,3f566e275993a361,3ef90daf2184e25d
40068ce0a8ce0a8c,3fac589f5f238f8b,3fac4e2d75754a77,3f59176bdd995b37,3efda4d4869ef3a5
40068ce0a8ce0a8c,3fade47c88f2733a,3fadd83cdd7a5866,3f5be6c858541550,3f0161abd2e3f703
40068ce0a8ce0a8c,3faf7059b2c156e7,3faf6219fb4c29f4,3f5edc380d9a856c,3f04384a839a0005
40068ce0a8ce0a8c,3fb07e1b6e481d4b,3fb075e11b9e34d7,3f60fbdb008d6426,3f0759f4214b3bee
40068ce0a8ce0a8c,3fb1440a032f8f22,3fb13a997cfaef13,3f629c9e7b316521,3f0aca55f95de7b3
40068ce0a8ce0a8c,3fb209f8981700f9,3fb1ff34d64063dc,3f645063b8748cff,3f0e8d1cd492b173
40068ce0a8ce0a8c,3fb2cfe72cfe72d0,3fb2c3b1dc239ed8,3f661727da0b139d,3f1152fa7869b994
40068ce0a8ce0a8c,3fb395d5c1e5e4a7,3fb3880f438cc561,3f67f0e7e1a6f6b0,3f138c44fd816bb0
40068ce0a8ce0a8c,3fb45bc456cd567e,3fb44c4bc199446d,3f69dda0b0fd050f,3f15f44384667924
40068ce0a8ce0a8c,3fb521b2ebb4c855,3fb510660b9dfe24,3f6bdd4f09ca1fd6,3f188ccb493c6cc6
40068ce0a8ce0a8c,3fb5e7a1809c3a2c,3fb5d45cd7297706,3f6defef8dd8b175,3f1b57b1365da2ba
40068ce0a8ce0a8c,3fb6ad901583ac03,3fb6982eda0602c7,3f700abf5f832d45,3f1e56c9e14522cc
40068ce0a8ce0a8c,3fb7737eaa6b1dd9,3fb75bdaca3bf0b3,3f7126fc7fa4ea46,3f20c5f4c3bc84e2
40068ce0a8ce0a8c,3fb8396d3f528fb1,3fb81f5f5e13b7b6,3f724cad485c851e,3f227c7205bac38f
40068ce0a8ce0a8c,3fb8ff5bd43a0188,3fb8e2bb4c1821ee,3f737bcfcac7b2dd,3f244fc678cc39ea
40068ce0a8ce0a8c,3fb9c54a6921735e,3fb9a5ed4b1877d5,3f74b462081a2a2f,3f2640dbae86c40c
40068ce0a8ce0a8c,3fba8b38fe08e536,3fba68f4122aaafc,3f75f661f1a1001b,3f28509b065d9a5f
40068ce0a8ce0a8c,3fbb512792f0570d,3fbb2bce58ad8037,3f7741cd68c61f76,3f2a7fedac1812aa
40068ce0a8ce0a8c,3fbc171627d7c8e3,3fbbee7ad64ab96f,3f7896a23f13db3b,3f2ccfbc9648b868
40068ce0a8ce0a8c,3fbcdd04bcbf3aba,3fbcb0f842f93ee1,3f79f4de36389b94,3f2f40f084c4bea8
40068ce0a8ce0a8c,3fbda2f351a6ac92,3fbd734556ff47dd,3f7b5c7f000aa590,3f30ea38ff8de710
40068ce0a8ce0a8c,3fbe68e1e68e1e69,3fbe3560caf48302,3f7ccd823e8bfd9e,3f324594a9881912
40068ce0a8ce0a8c,3fbf2ed07b75903f,3fbef74957c43df4,3f7e47e583ee64b0,3f33b2ff4987b381
40068ce0a8ce0a8c,3fbff4bf105d0217,3fbfb8fdb6af8c84,3f7fcba652977007,3f3532ecca558631
40068ce0a8ce0a8c,3fc05d56d2a239f7,3fc03d3e50a7b79f,3f80ac610e925dc2,3f36c5d0f7891eff
40068ce0a8ce0a8c,3fc0c04e1d15f2e2,3fc09de268cb7cb8,3f81779b23381b5a,3f386c1f7cc5aae5
40068ce0a8ce0a8c,3fc123456789abce,3fc0fe6a80eabb4a,3f82478010ca4636,3f3a264be4f70ccf
40068ce0a8ce0a8c,3fc1863cb1fd64b9,3fc15ed5f65c478c,3f831c0e78f8d257,3f3bf4c9998f2b7e
40068ce0a8ce0a8c,3fc1e933fc711da5,3fc1bf2426a7364b,3f83f544f598a0bf,3f3dd80be1c37809
40068ce0a8ce0a8c,3fc24c2b46e4d690,3fc21f546f83eeab,3f84d32218a5dadd,3f3fd085e1caadd6
40068ce0a8ce0a8c,3fc2af2291588f7c,3fc27f662edd3ba1,3f85b5a46c465b68,3f40ef554d0d66db
40068ce0a8ce0a8c,3fc31219dbcc4867,3fc2df58c2d15d08,3f869cca72cc243b,3f4201767353aa8b
40068ce0a8ce0a8c,3fc3751126400153,3fc33f2b89b31873,3f878892a6b7e192,3f431edfbf0fd979
40068ce0a8ce0a8c,3fc3d80870b3ba3e,3fc39edde20ac992,3f8878fb7abb7a4d,3f4447ca7896fd9e
40068ce0a8ce0a8c,3fc43affbb27732a,3fc3fe6f2a977251,3f896e0359bcad79,3f457c6fd4daed61
40068ce0a8ce0a8c,3fc49df7059b2c15,3fc45ddec24fca85,3f8a67a8a6d7bcd9,3f46bd08f509e5fa
40068ce0a8ce0a8c,3fc500ee500ee501,3fc4bd2c08634f51,3f8b65e9bd6224c1,3f4809cee62e475b
40068ce0a8ce0a8c,3fc563e59a829ded,3fc51c565c3b521b,3f8c68c4f0ed60d4,3f4962faa0ce71d8
40068ce0a8ce0a8c,3fc5c6dce4f656d8,3fc57b5d1d7c0728,3f8d70388d49bdfc,3f4ac8c5088cc683
40068ce0a8ce0a8c,3fc629d42f6a0fc3,3fc5da3fac0593d3,3f8e7c42d689396f,3f4c3b66ebc7cab2
40068ce0a8ce0a8c,3fc68ccb79ddc8af,3fc638fd67f51c5e,3f8f8ce209026cb3,3f4dbb19033a6f51
40068ce0a8ce0a8c,3fc6efc2c451819a,3fc69795b1a5d157,3f90510a2ca9c358,3f4f4813f19c7cb0
40068ce0a8ce0a8c,3fc752ba0ec53a85,3fc6f607e9b1fca6,3f90ddebfa32a8e5,3f50714821a191ba
40068ce0a8ce0a8c,3fc7b5b15938f372,3fc7545370f40e1c,3f916d157fb7237d,3f51456336e0d99a
40068ce0a8ce0a8c,3fc818a8a3acac5d,3fc7b277a887a79c,3f91fe85cbfad6db,3f52207767c53baa
40068ce0a8ce0a8c,3fc87b9fee206548,3fc81073f1caa8e1,3f92923be9eb6494,3f5302a0d7c7dd9a
40068ce0a8ce0a8c,3fc8de9738941e34,3fc86e47ae5e3acb,3f932836e0a208f3,3f53ebfb9e727abf
40068ce0a8ce0a8c,3fc9418e8307d71f,3fc8cbf24027da35,3f93c075b3653e6e,3f54dca3c7300e02
40068ce0a8ce0a8c,3fc9a485cd7b900a,3fc9297309526264,3f945af761aa6782,3f55d4b5511d9035
40068ce0a8ce0a8c,3fca077d17ef48f6,3fc986c96c4f16fe,3f94f7bae7177ef5,3f56d44c2edacb11
40068ce0a8ce0a8c,3fca6a74626301e2,3fc9e3f4cbd6ad81,3f9596bf3b84ce90,3f57db84465b414c
40068ce0a8ce0a8c,3fcacd6bacd6bace,3fca40f48aea564f,3f96380352feac3d,3f58ea7970b72c12
40068ce0a8ce0a8c,3fcb3062f74a73b9,3fca9dc80cd4c534,3f96db861dc73d82,3f5a014779fc8e15
40068ce0a8ce0a8c,3fcb935a41be2ca4,3fcafa6eb52b397e,3f97814688584178,3f5b200a21005cb1
40068ce0a8ce0a8c,3fcbf6518c31e58f,3fcb56e7e7ce8588,3f9829437b64e0fd,3f5c46dd172fbf31
40068ce0a8ce0a8c,3fcc5948d6a59e7b,3fcbb33308ec15cf,3f98d37bdbdb8568,3f5d75dc006164d6
40068ce0a8ce0a8c,3fccbc4021195766,3fcc0f4f7cfef781,3f997fee8ae7b576,3f5ead2272a6f19b
40068ce0a8ce0a8c,3fcd1f376b8d1053,3fcc6b3ca8d0de96,3f9a2e9a65f3f8ae,3f5feccbf61e8256
40068ce0a8ce0a8c,3fcd822eb600c93e,3fccc6f9f17b2b49,3f9adf7e46abc0ef,3f609a7a02622416
40068ce0a8ce0a8c,3fcde52600748229,3fcd2286bc67ef2d,3f9b929902fd5a80,3f6142db05221e03
40068ce0a8ce0a8c,3fce481d4ae83b15,3fcd7de26f52f1a2,3f9c47e96d1be249,3f61ef96b1e5f505
40068ce0a8ce0a8c,3fceab14955bf400,3fcdd90c704ab3c3,3f9cff6e53814254,3f62a0baafee2ab8
40068ce0a8ce0a8c,3fcf0e0bdfcfaceb,3fce340425b173d7,3f9db92680f034b5,3f6356549f0dfa9e
40068ce0a8ce0a8c,3fcf71032a4365d7,3fce8ec8f63e3025,3f9e7510bc764c8f,3f641072179464f1
40068ce0a8ce0a8c,3fcfd3fa74b71ec3,3fcee95a48fda93c,3f9f332bc96e0571,3f64cf20aa35461c
40068ce0a8ce0a8c,3fd01b78df956bd7,3fcf43b7855363b3,3f9ff3766780d8e3,3f65926ddff27b13
40068ce0a8ce0a8c,3fd04cf484cf484d,3fcf9de012faa954,3fa05af7a954ad19,3f665a673a05129a
40068ce0a8ce0a8c,3fd07e702a0924c3,3fcff7d35a0789a7,3fa0bd4aa19aac37,3f67271a31c68ba8
40068ce0a8ce0a8c,3fd0afebcf430138,3fd028c86173ecfc,3fa120b376e40349,3f67f894389a210f
40068ce0a8ce0a8c,3fd0e167747cddae,3fd0558bdb321a60,3fa1853181ae14fc,3f68cee2b7d6229f
40068ce0a8ce0a8c,3fd112e319b6ba24,3fd08233ced07c37,3fa1eac418a32760,3f69aa1310ad5bbc
40068ce0a8ce0a8c,3fd1445ebef0969a,3fd0aebff10fa2cf,3fa2516a909b8148,3f6a8a329c1887ba
40068ce0a8ce0a8c,3fd175da642a730f,3fd0db2ff6defe58,3fa2b9243c9e8aae,3f6b6f4eaabfd424
40068ce0a8ce0a8c,3fd1a75609644f85,3fd10783955d5d63,3fa321f06de3f033,3f6c597484e470f7
